user,location,tweet
engpharm,"Ontario, Canada",@erinotoole Hey!  Remember when the Official Opposition used to suggest ways for the government to improve their plans instead of just saying the government sucks while offering no ideas of their own?  Clearly you don’t.
greatsweetleaf,the best city in the world NYC,"@lavern_spicer if the government told us to take off our shoes before boarding an airplane in October 2001, and they're STILL telling us to take off our shoes 20 YEARS LATER, that tells me zero progress has been made. 🤷‍♀️🤦‍♀️"
twatterisstupid,Wisconsin,We don’t need to fight the deep state.. we need to take our government back and take a sledgehammer to it.
STL_JC,Missouri,@cndla4st Same. There are many alternative payment agreements people can make with their lender if they can't afford their current payments. I don't get the idea some people have that the government should just forgive their loans because paying bills is hard. It's insane.
LiquidityL,"Bedford, TX",WHO Signs Agreement to Adopt UAE’s Government Accelerators Model https://t.co/f4kV2M3I6f #finance #financial #finanzas #finanza
SanctuarySale,USA,"@IndustryPuppet @petersapardi @VoLinxx But they still want my tax dollars, right? Just not the government disaster workers to put them to use? Is that how it works? No wonder libertarians are so annoying."
Etronx7,somewhere in florida,"@DirtyChump @ShinMarvelous Literally ties into real life with basically anything: workers v big boss, citizens v authoritarian government, group of kids standing up to an older bully. 

Like Star Wars is all about these themes, just like many other films. This only adds to it"
sapphirestorme,United States,@kentpg Government spending is spending that helps US citizens. It's not 'socialism' but please define the term. If you use a road or public service I guess you are a socialist then.
CEO_OF_L_RATIOS,"Los Angeles, CA",@CalFreedomMom @CNNPolitics privacy is in the constitution. the reason the bill is allowed is because it’s not government intervention
Mark_C_Casper,"New Orleans, LA",@Trubshawe1 @leonidragozin It is a nuisance and will not prevent Russia from destroying the Ukrainian government and absorbing the east. The primary victim will be German industry which will have more expensive energy and be less competitive with China etc.
grammycam,"Minnesota, USA",@MZHemingway Because they are Patriots and put country over party even though the former president is republican but committed treason for trying to overthrow the government and inciting an insurrection that’s why!!!
InTheKnow2020,United States,"@JennyRa51961040 @Resist_05 Ok, go back into your government camps.  There is a huge reason and difference between what our gov and and can't do."
CooperDaves,"Washington, D.C.",@themorganrpt @Toure Toure did in previous tweets and what his brand is. Evolutionary in space travel that the government couldn’t accomplish in decades that took him years is a minimum.
nada_tings,"Montreal, QC","“The United States federal government is not depriving Black Americans of reparations because of the assistance it provides, and in many instances, fails to deliver to Black immigrants.” @queenie4rmnola

 https://t.co/R54o2XBxng"
char_lawyer,"Ottawa, Ontario","@NotURSycophant @GPLLP Greedblatt Partners’ motto is “Show me the Black and Indigenous people and I will kill them for a sum”. AC/DC. Greedblatt Partners’ is the government’s man. For a fee, they will be their backdoor man!"
timsebring,Central Ohio,"Loyalist: One who is or remains loyal especially to a political cause, party, government, or sovereign.

Patriot: One who loves and supports his or her [sic] country.

(My [sic] for omission of NB/GF pronouns according to Merriam-Webster)"
GavinKing666,Marshall Mo,"@OfficialSPGB @elonmusk So he's rich because he built a company the ended up being successful, but to get those stocks out to be useable he would lose over half of them. That's wealth on paper, not real wealth. If the government can take over half of it from you it's not really yours."
marthaj44,louisiana,@elle4freedom Trying to save lives and livelihoods by pressing  for good public health measures is not political. Protecting the American peoples health and welfare is literally the governments job. Why do we have a military? We literally have whole government departments  for this. Big duh.
Gavinkithbot,Ontario,"Oh, yeah, the government wanted me to tell you that in the sewer there's this animal that's killing everything and nothing can stop it, and the only thing that can even slow it down is reeeally expensive perfuuuume."
LA_Aviation,"Pasadena, California",U.K. airline bosses ask for government help as winter travel hit: Bloomberg -https://t.co/7GSmh2TqFi
mrbcyber,"Albuquerque, NM",Chinese government using online influencers to counter negative publicity over genocide and slave labor. https://t.co/egdOSOCUvL via @OpenSecretsDC
jlsalinas7,"Palo Alto, CA","Yes it is inconvenient, you already made plans for the holidays, but waiting to launch a full response until January will be too costly in lives, health, and $. We must demand action now from our government."
manetmori,Maryland USA,@MichKingdom @ImSpeaking13 Well said Kate. When does a news organization tell a government what to do?
MrsToader,"Los Angeles, CA","@Christo87184657 @business You consider that an attack? It wasn't. But since you seem so concerned, I asked because I think his current anti-gov't spending, anti-gov't subsidy stance is hypocritical. What's it to you? And, GM paid its government loan back. Not sure what you are referring to."
sandygocaps,"Thurmont, MD","@mkraju @Bullsranch99 Makes me happy that whoever the lawmakers were who sent those texts, they know the commission knows. Hope they are squirming. 01.06.21 never forget. It was all planned by our government and trump."
mazzara1962,Ontario Canada ,@Juliapower10 @tleehumphrey @AnitaAnandMP This government is trying to make what right????  Absolutely nothing unless it benefits them directly !
Conniepae,"Cleveland, OH",@marceelias The Electoral College has been corrupted by Republicans. It's time to count our votes one vote at a time. The candidate with the majority wins. Corrupting the Presidential election is being done with purpose &amp; it's not for our greater good. Corrupted elections corrupt government.
PizzaBoy1524,"South Milwaukee, WI",@jenseamsfun @kylemac1983 @samstreetwrites The way it is in this country the companies get fined for non compliance. I suppose the government will seize all of the company’s assets and shut them down. The government doesn’t work for us and when push comes to shove we have no power at all.Tell me what makes you think we do
krggddn,United States,"Lies, Damn Lies, and Government Inflation Statistics https://t.co/t6D39mC00D"
hatemebutidont1,"Atlanta, GA",@DarrenRigger @nypost Guys look it’s a democrat admitting that the US government misuses funds.
kim_lulubebe3,Canada,@richardzussman Singapore government mailed out 2 packs of six rapid test kits free to EVERY household in July 2021. Second round of free 2 packs ART kits distributed to every single household in the country from October to December 2021. What is DBH doing in BC? NOTHING!
DJJakeJ,"Connecticut, USA",@JerryCritter @lifieldgg Jr calls were blocked by @DanScavino that Jr controls the tRump iPhones the Government and the Secret Service Burner iPhone. He has been with Daddy Since 15 and been to E Island! No Daddy would not answer their Calls he Loved it the Violence for Him! He Reviled in it!
AlexJMAmerica,"Virginia, USA",@shillman1 I'm fricken down with their gaslighting. They're trying to do away with the foundation of our government. Not going to entertain that BS.
Fahrni,"Palmyra, VA","I completely agree.

Now, please make sure Trump and all his cronies cannot try to overthrow the government again.

If folks don’t go to jail they’ll be back and perhaps this time they won’t fail.

All that bravery is for not if Trump is not stopped. https://t.co/5ntnyV185v"
ShannonMcElyea,silicon valley,"Trump official broke the law w attempt to silence government scientists during pandemic-3 times.Biden admin rolled back""In keeping w/ the desire for a culture of openness, HHS employees may, consistent with this policy, speak to members of the press...""https://t.co/5IsgDYPJi7"
leslieaj,"Edmonton, Alberta","@alisoncassis1 Our first Christmas, too, in our new city (YEG) &amp; new home. Looking ahead and trying to maintain some hope despite our current government."
mmfu,Dallas Texas,@TheDemocrats Yeah okay keep feeding bull shit  oh yeah where does the electricity come from oh my God fossil fuel and why does our government want to ban fossil fuel and go to electric cars is beyond my comprehension because without electricity you cannot recharge the battery dipsticks
LarryBuhl,"Los Angeles, CA",IIRC the Email Lady never sent out how-to manuals to overthrow the government from her private server. Lock. Him. Up.
EvanCash,"Washington, DC",Condo Board elections are much more chaotic than regular government elections during COVID. Makes Florida 2000 look like kids play…. And here was my hyper local take for the evening.
kennhoekstra,"Madison, WI","""Give government back to the people?"" So.. you're supporting #FairMaps and an end to gerrymandering? Awesome! 🙄 https://t.co/AlFkL8rsRs"
anarchyintheCA,"Los Angeles, CA","@LobsterPosture @mark_matson @TheTigerDenPod1 @AlysonMetzger Didn’t suggest that as the government response, but ok. And natural immunity is the same as the vax. Just an immune response to the virus. Except when you catch covid your immune system responds to the whole virus, as opposed to the vax which only responds to the spike protein."
boots_bot,"Massachusetts, USA","You deserve a rubber chicken singing Havana, and hopefully an eventual better government."
itszore,Mexico,"@MapleReborn January is the tax snapshot (i dont know  what to call it) so if I make big boy money past it I habe another 15 months to not give it to the us government 

I just wanna sleep and settle in here, if we chop just till past jan that’s ideal then every extra month more $$ from  job"
MrSpocksApostle,"Idaho, USA","@Librumtinia That's an excellent point. From personal experience, anytime something is banned I immediately get it. But still, the government telling the people what they are allowed to read... Nope."
3rdshiftmorning,"Ohio, USA","@DworkinReport @funder ""Leaders"" that are both known to go missing and famous for their inaction as government officials... ok.."
VoiceOfFranky,"Ottawa, Ontario","In keeping with the more somber tone, imagine that you are looking at plausibly bad scenario. Should you go to bed ? Suggest to anyone who might listen that we could be balancing huge stakes with  inaction? Or tell your national  government to step up and save your sorry asses?"
austinclareball,"Sandusky, MI","@realDailyWire I think @billieeilish has forgotten that every human has an immune system.

Yes, some have a weak immune system, but the government can not take away freedoms from the masses for a few.

Those few must take the appropriate steps to keep themselves as safe as possible."
RhoadsNate,"Lewis Center, OH",@hpygoluki @RobCoe24 @Breaking911 Have been able to secure 100k+ in government backed loan debt with no ability to default like other debts. It’s systematic predatory lending that targets every American child beginning at 16/17 years old.
underhermantle,Canada,Government of Alberta: Families for Choice - Sign the Open Letter - Parental Rights for COVID-19 Vaccination - Sign the Petition! https://t.co/06XIVMAyKo via @CdnChange
pumpkinenjoyer,Oregon,Everyone besides me is a fucking idiot and for proof I refer to the government of America
jenni_forestier,"Caledon, Ontario",@KimTrudeauCraig Absolutely agree. Provincial politics continues to hinder us achieving and responding effectively to a global emergency.  We should have had a national pandemic response had our current federal government learned and implemented lessons from SARS.
BewareTheTattoo,"Iowa, USA","@JCrongeyer By and large red states budgets are balanced by federal dollars derived from blue states. Aid to blue states is deemed cutting into red states ability to keep their state taxes low. So, red states don’t care about the hypocrisy since it benefits them.

https://t.co/EPNvorAKVO"
petermacleod,Port Hope,"Any form of government is judged on its ability to deliver goods: collective peace, personal freedoms, economic prosperity and increasingly environmental and climatic responsibility. We need to shake off our complacency and show how democracies can both adapt and deliver."
LisaNicholo,"Texas, USA","@ConcernedinPV @MRMemes45 @NanetteDonnelly @_No_Quarter_ @TeekeeMon @schmevil @Ya_Missed_Me_ @fjbfjbfjbfjb @EthanolFree90 @ItsBT50 @Flattielover @JamesBondChick @J0anofSarc @LadyOfTheOcean1 @ms_julialee @gmarshall1965 @GodBIessBIden @Synyster63 @Klee34036780 @Argusarrow @Jetson77 @Flipper65 @jeff77531528 @alshadowdancer @SnoJustis @PoliticsPot @PhilipEMSkinne1 @vistaproper @Booda_the_Great @MinnesotaExpat @EatMe1369 @skeeduu @furcopalypse @cloudzzz757 @Sinner_Lilith @ThePoorMan95 @jerbear714 @Evry1H8sGrtzLOL @BZBSmith @HemsleyMarty @WorksInProgress @dpmugford @SuP3rK @annmill1966 @giddy_bunny @JamesTa18049896 @TheCallieCat @jdd2169 @MrFIy187 @AlgrenQ You’re basically saying if people don’t take the vaccine, there are consequences. Does that include loss of jobs and livelihood?  How is that not government overreach?"
shoppingblonde,Canada,"The Canadian Government has been talking about a #BasicIncome since the late 1960's they have had more than enough time to figure out if they can give us a #UBINOW
It can be paid for by #TaxTheRich 
Our Government is a #CorporateSellOut https://t.co/xSkrqro4nB"
robhof,"Palo Alto, California",President Biden signs an executive order to improve government services https://t.co/4uV48lNzZV via @SiliconANGLE
zoezolbrod,"evanston, il",@ambernoelle Yes. Also feel this way about watching Trumpists put in place the mechanisms to overturn votes and install the government of their choosing.
cgormantx,"McKinney, Texas","@GOP The GOP want you to have the full measure of freedoms so you may pursue happiness without government interference.  The Dems want government to control every part of your life telling you they will ""help you"". No government EVER made their citizens lives better by interfering."
NewStyle303,"Pasadena, CA",@RobertC17295132 @TyCardon @MZHemingway People like you forgot the 1A protects people from the government only.
Tom_Zizzo,Silicon Valley,"@VolvoWillxc @Jalopnik It's not his fault, that is unless you think the Government should control the price and production of oil like Venezuela does, you know, that socialist Government you can't stand

https://t.co/7cQCSGwRvV"
luvman33wife,"North Carolina, USA",@libertyaboveall @Kembleford @brianstelter April 2021 long before we had Mark Meadows own emails and documents- including a PowerPoint presentation.  Thank God this committee is investigating these SOB’s.  An attack on our government is an attack on us all!
OChenault,Sacramento,We are listening but getting the government to do their job is another matter. https://t.co/cvbBca73Ym
lovetocook12345,United States,"Republic of South Africa, 1996, was approved by the Constitutional Court (CC) on 4 December 1996 and took effect on 4 February 1997. The Constitution is the supreme law of the land. No other law or government action can supersede the provisions of the Constitution."
lovetocook12345,United States,"laws and acts and bills to limit our freedoms. 
All South Africans await the outcome of our first Constitutional Court case against the government on all these issues. It may set the legal precedent for other countries to follow. 
The Constitution of the"
ClearanceJobs,USA,From Public Trust to Top Secret – Why Would the Government Up Eligibility? - https://t.co/xS8IvbWPwb #clearancejobs
thorbu7,"Kingston, Ontario","@DonMartinCTV True. The Ontario government site does, as you say, send you in circles. The local health unit site works wonderfully."
Stoorrrt,Australia ,"@limtm_ @SquizzSTK @PhillipCoorey Future narrator: 
“And unfortunately it proved not to be amenable to stare downs and hope. New vaccines were required to address the rapidly mutating strains of the virus, but these were not obtained in time by a Government full of fools.”"
PjM_42,"Washington, DC",Watching the 2005 Doctor Who episode where the uk government was infiltrated by aliens who were inherently self serving gas bags who get up to shady dealing in 10 downing street hits different with the current news cycle
webnowcompany,USA,"2021 has been a very active year for cyberattacks in all industries, including government, infrastructure, financial services, manufacturing, and healthcar...Read more: https://t.co/qgxkefYJx1"
momobrewer,"Chicago, IL",@BaddCompani Didn't take a rocket scientist to figure out the plan went to hell. No Antifa to justify martial law. No bombs going off.  Just a bunch of liquored up insurrectionist coming out of the proverbial trojan horse. Don Jr. freaked out! Crazy old man tried to overthrow the government.
CurtisCarson50,United States,"@MooreClaye @CNBC @CNBCMakeIt The French Franc is no longer. Replaced by the Euro. This happened in our lifetime. Just in the past decade look at what has happened in Venezuela. Many more current examples. Remember the Financial Crisis, Great Depression

Again our government official are acting irresponsibly"
abbywax0832,"Detroit, MI",@AustinKittyBlue @ggreenwald I suppose it is about disclosing the US Government's classified information to fuel the Socialist's fire.
clearchats,USA,@Logically_JC And from a blue state to a red state. He’s a character. He is also saying he does not want the government to offer incentives for purchasing electric vehicles.  And of course we are now learning that the search for nickel for EV batteries is destroying the rain forest.
jloves2cook2,"Columbus, OH",@WilHovaJr People are making money hand over fist out here Wil! The salaries that companies are throwing at new hires is insane. The government sees that’s and is like where’s our money 😂I knew this would happen when I first heard about the great resignation
mlbmom15,Costa Mesa CA,They should take that money for chargers and give it to the tornado victims. Government never built gas stations. https://t.co/keqruVGt6e
CherieLarsson,"Dallas, TX",Government data is a lie #Inflation is not 7% #increase of #prices over one year used #cars 32% beef 21% oil 55% lumber 35% #coffee 108% sugar 33% corn 39% wheat 37% and in the City of #Austin #housing prices have increased 33.5% median sales price #bidenflation
8NEWS,"Richmond, Virginia",President Joe #Biden said the federal government is surging aid to #Kentucky and Illinois after a swarm of deadly tornadoes pummeled entire communities across the Midwest. https://t.co/7LmeBBSw1i #politics
Recook63Russell,"San Antonio, TX",For what? Exposing the Criminal Behavior going on in the US Government? https://t.co/jnoHrjpT0G
CreekerGal613,"Near Pittsburgh, Pennsylvania","@FoxNews heard some of your folks were texting @MarkMeadows, Chief of Staff,  on January 6th! Wonder why? Surprised TFG actually let MAGA wackos take down the government? https://t.co/eanixePcJW"
DJJakeJ,"Connecticut, USA",@TristanSnell Private iPhone &amp; Emails? Guilty Much? Prosecute for Violation of Presidential Records Act! AT&amp;T might leak some stuff since they are OANN and CNN Right Wing Hate (Light) owners. Verizon will love to comply and have! The Capital and WH Tower are Government Run! Exact Location+Time
TwoDrunkMonkies,"Fort Collins, Northern CO","“I am sick of these Facebook posts that the Weld County Government page is putting on Facebook advertising this vaccine, this gene therapy, to our children,” said Sonia Miller, a Greeley resident. “This is toxic. This is poisonous.”

https://t.co/t0P4iYtJB1"
junestam,Texas,"Dems, you have - Taken freedom; will; hope; energy, desire to succeed; reduced us to wind-up robots depending on government; hand to mouth existence; taking childhood from children, masking, punishing; AG investigating protesting parents, upholding tyrannical boards. Why? Why?"
SkyNetPlatform,Washington,Vaccine mandates go against small government? Maybe — but is a pandemic the time to lean into that?... https://t.co/sqK22YXmCx
wcnc,"Charlotte, NC",An attorney for Christopher and Cynthia Ballenger said they had failed to reach a deal with the government on charges related to January 6. https://t.co/6SN3xYd61f
WashTimes,"Washington, D.C.","“Tens of millions interact with these agencies every year and improving those interactions can not only make people’s lives a little easier but could also result in better performance by the agencies.”  
https://t.co/Tsi9m9FuUs"
washingtonpost,"Washington, DC","Perspective: Allen Hirsh helped his blind wife, a federal government lawyer, throughout her life. Now he sees how much she did for him. https://t.co/PU7wRTEuUz"
IronSharky,"the Bay Area, CA","Just hear me out. I think my bucket list is gonna have one less event to memorialize before I step away from this crazy life. I got to see the stupidest people fuck up an attempted coup against the government of the United States of America. I mean, how often do these happen?"
TheAsiaCoriell,"Greenville, NC",@RedLikeRoJo I’m not even a little surprised. Can’t depend on the government to get me through anything. 🥲
CBS21NEWS,"Harrisburg, Pennsylvania, USA","27 states not only oppose vaccine mandates, they’re suing the federal government over its mandate, which applies to private companies with 100 or more employees.
--
https://t.co/xTdeW1KMCI"
mmpaquette,Kansas City,"Improved government customer service sounds amazing actually.

https://t.co/wVkC1qVi2h"
PraySouthShores,"Decatur, IL","@Ed5Dn @GetVaxAnswers Of course if my processed foods harm me I can sue. For virtually any medication, the manufacturer can be held responsible for harm. Why do you think our government has exempted the covid shot makers?
They weren’t exempted because it was proven safe, or even thought to be safe."
_AetherStar,"Brooklyn, NY","@jourdal Given the current state of everything, I feel like there is no middle/center that can exist when extreme conditions are a reality for the majority. Even moreso when the government doesn't do much to directly help citizens outside of national disasters"
christina__hg,Canada,"@fairyvamp76 @pulte A cautionary tale my 🇺🇲 friend💜...many of us Canadians🇨🇦 are now receiving notices to pay back part or all of the 'help' we received from our beloved government for job loss, etc. due to the pandemic &amp; its impact on our economy including job losses."
BBudsky,"Guadalupe, AZ",@misssashleyrae @YorbaRaptor @joycewintie @KamalaHarris This is a good point and a forgiveness of the student debt would cost the government nothing.
LIGHTNI68492726,United States,"Addition-He also said that although there were many former doctors from various medical universities in Myanmar, the shortage of staff in government hospitals was due to the shortage.

(LOL 😪)

#WhatsHappeningInMyanmar"
soma77,"Sparks, Nevada",Sen. Roger Marshall questions whether Biden won  2020 election in 'Meet the Press' interview https://t.co/XnDG0j9jGp Marshall is extreme greedy and anti-American so works to destroy our democracy to install a Russian style of government where Republicans rule &amp; oppress Americans
Atlantiso1,"Virginia, USA","""Chuck Schumer left out one thing, when they were denying that the Earth went around the sun. It was the government denying that and it was an independent scientist trying to set them straight.” https://t.co/JnCOVnzeUi"
Laugh_About_It_,"San Francisco, CA",@Marmalinita @MysterySolvent I’d like to thank Don Jr’s high school social studies teacher: that Don Jr learned something about our government. Like you shouldn’t storm the capital and execute everyone for losing an election.
Mwmatt1,"North Carolina, USA",@Reuters Why wouldn’t FDA be obligated &amp; glad to share this information as soon as possible ? This makes ppl doubt Government Agency’s even more .
bymarkwalker,"Washington, DC","Before being assassinated in July, he had been working on a list of powerful politicians and businesspeople involved in Haiti’s drug trade, with the intention of handing over the dossier to the American government. https://t.co/OeS248ZUvL"
hinz_tamara,Canada,"Next time politicians like @PierrePoilievre want to blame the government for inflation, maybe they should also check out price gouging by giant companies that have monopolies on commodity markets. https://t.co/mH0AyJ3TDM"
Mortgagedoddyyc,Calgary,Those  crazy  bastards. They’ve basically gone and normalized government crime. Amazing that stupidity and greed could combine for such results. https://t.co/78h50OT3Tv
mrxmrt,"Hamtramck, MI","To be clear: businesses, for the convenience of capital, convinced the government to end public health provisions and open up the population to business as usual during a pandemic that would continue killing over 1,000 people a day more or less indefinitely, is what has happened"
OzzCoy,Fayetteville Ar,@JoeBiden I make way less then that but I’m invested in the dollar. The value of that dollar keeps going down because the government keeps spending money. That is a tax!!!
DragoCordis,"Louisville, KY",@sankarstanford You would rather live in Russia or China over America despite the total fascism in Russia and the total government control of China because someone doesn't pick on the US enough for your liking lmao textbook tankie my dude.
DreamdollParis,Texas,@PowBitcoin @ThorDeplorable How in the hell can you say that it reduces the risk of getting it and the severity of the jab?There are so many people dying from this.There are so many with bad reactions and the government that we have doesn’t give a damn about us. It’s called CONTROL
avocadobonsai,"Illinois, USA","@_blackintellect @AShihipar Part of the problem is the US health system is mostly privatized, the public health system is almost non-existent and has no authority, and the federal government is restricted by home rule.  That and any moderate efforts will result in a massive backlash from cries of “tyranny”"
mr_robertb,#YEG,"@Under_Ach1ever Corporations don’t care about people, the country they operate out of or anything but profit. This is why we have government to look after the little guy, but when the government has been bought and paid for by corporations then us little guys have to look out for ourselves!"
MaximusCorneliu,"Toronto, Ontario","@Judy88728273 @JustinTrudeau ""A nation of sheep will beget a government of wolves."" - Edward R. Murrow"
OChenault,Sacramento,"Mark Meadows Commented Treason;
18 USC Ch.115:  2381, TREASON, SEDITION, &amp; SUBVERSIVE ACTIVITIES 2383, Rebellion or insurrection. 2385 Advocating the overthrow of Government. 2389 &amp; 2390 Recruiting &amp; Enlistment for service against the USA. is TREASON"
PublicSquare4,America,"@RonFilipkowski @ChrisJustice01 Ali, maybe you shouldn’t have organized a coup against the US government, and post a video with you saying so.
Just saying…..🤦🏻‍♀️"
redd1ter,Tennessee ,@thislifetoday @joelmd70 @NiburiHasReturn i got choked up in my other tweet but it's some organization that thinks the government turned birds into spying robots then twitter turned it into a meme
_Jord45,Canada,"""Government's first duty is to protect the people, not run their lives.""

    — Ronald Reagan"
StevyFranchise_,"Houston, TX",Our current government is disgusting and I’m worried it is beyond repair
DrSquishy,California,@PeterHotez Do the unvaccinated listen to the White House and the Federal government?  They only listen to FOX News. They have only themselves to blame.
PeteB_93,"Toronto, Ontario","Yes please! I've wanted this since I was a teen. Kids have to take civics class before they turn 16 anyway so this will already have been taught about government and being an active citizen. 

Besides, they are often more affected by gov action than others. They should have a say https://t.co/WF3kiRPcxJ"
joindontdie,Kansas,"It's so strange how so many seem to  believe that have no right to know what powerful people in government are up to, what they are doing in your name. 

Everything wilileaks published I am glad to know, we deserve to know all that information, it shouldn't have been hidden. https://t.co/8emorPEYio"
pcwillis,"Perrysburg, OH","In 1911 workers died at the Triangle Shirtwaist Factory due to unsafe work conditions- like locking workers inside. The result, stronger unions and government safeguards. 2 employers didn’t let workers seek safety from this weeks storms and many died. What will happen now?"
SLOTribune,"San Luis Obispo, California","SLO County redistricting map increases Republican advantage, Tribune analysis shows
https://t.co/DXABamPPab"
The_Kbut82,"Houston, Texas",@laurenboebert @RepJasonCrow Don’t make fun of my post or I won’t vote for you on stuff for the American people. Thank you for showing my children what the wonderful American government is truly about.
thorbu7,"Kingston, Ontario","@AlconaOnt @JodieSm38552439 @JillDunlop1 @Sflecce Yes, per pupil funding is down. This does not address that at all. Class sizes have been increased by the Ford government. This does not address that either. Find a credible source that actually addresses the per pupil cuts and class size increases."
DumovicDude,"New York City, New York, USA","Obviously Israeli boosters are mostly by Pfizer and Pfizer vaccine ""long-term"" induced immune response is inferior to Moderna, despite typical US government/CDC ""marketing"" about ""greatness"" of all vaccines approved by FDA."
MaryMcGrawGross,"Houston, TX",@JasonVaughn @scottbraddock @BetoORourke @GregAbbott_TX Guns have serial numbers and other unique features. So why track guns then? So Your saying government workers such as law enforcement do not want to track guns they happen across in a crime or ? What are you saying?
LuLuxNYC,BROOKLYN ,@BernieSanders I’m confused you want me to trust this government for some things and not trust them for everything else basically?
Hockey__Jerseys,"Charlotte, NC","@themouthmatusow Serious question: do you pay taxes? Wear a seat belt? Carry insurance on your home/vehicle? 
All of those are government control. How is wearing a mask, getting vaccinated any different?"
jeffjmiller23,"Michigan, USA",Government is not your friend. Lying to us about medical experimental truth is a violation of the Geneva Convention https://t.co/FOuHREr7y7
canampolitico1,"Winnipeg, Manitoba",@ananavarro @tonja_radai @ChrisCuomo @FoxNews Aaaand those who crucified @HillaryClinton for use of a private server when Mark Meadows did ALL his government business plotting a coup on his personal email/phone.
TomJohn15394888,Earth,Quite right. We need to stand up and stop democratic dictatorial takeover of our country and Demolition of our civil rights and form of government. Mandates are wrong! https://t.co/Rders69kTK
RamonaTorres314,,For the record I don't want or need for anything I work an honest job and I'm humble. The men harassing me are defrauding the government for money......
poppy_haze,"Brooklyn, NY","@archibaldcrane @NotABigJerk the Chinese government is mandating a standard for batteries to improve swapping compatibility and the US and Europe need to implement a standard form factor for motorcycle, scooter, and automotive battery packs to make swap stations the new standard"
Superstevecoll1,"Oklahoma, USA","@mattio60 Ireland has plenty of its own problems. Fox news sucks and our vaccination rate is a disgrace, but these kinds of posts are dumb. It's also dumb to let government decide what is and isn't propaganda."
TrueWillScholz3,"Erie, PA","...jump up to proclaim how great &amp; hallowed these institutions are. What about the literal President of the United States treating the institution of Government as his own private brothel? What about that? Sheesh, man. The world has changed and I'm real glad that you're OUT!"
WAStateBar,"Seattle, WA","Presented tonight is the Angelo Petruss Award for Lawyers in Government Service to Julian M. Bray who is being honored posthumously. ""This award is an honor to his work and his legacy that he has left."" - Justice G. Helen Whitener Washington State Supreme Court #WSBAAPEXAwards"
tfsm19,"Minnesota, USA","@wayzata55361 @blurple11235813 @healthyskeptic_ @FugitiveMn The account says far left. So, yes, they think the government is in place to give them everything in life."
OChenault,Sacramento,"18 USC Ch.115:  2381, TREASON, SEDITION, &amp; SUBVERSIVE ACTIVITIES 2383, Rebellion or insurrection. 2385 Advocating the overthrow of Government. 2389 &amp; 2390 Recruiting &amp; Enlistment for service against the USA. is TREASON https://t.co/KbUFAhoigj"
ChronLaw,"Houston, TX","Broward teacher could be fired for not wearing mask – South Florida Sun Sentinel

ChronLaw Administrative Law News
at https://t.co/dP3aI4dAPz

#AdministrativeLaw #news #law #attorney #lawyer"
KUCarter,"Forsyth County, GA","Once Dr. Fauci admitted to ""noble lies"" the government lost all credibility. https://t.co/HoBhtEJIKo"
ChronLaw,"Houston, TX","NCLA Wins Major Fifth Circuit en Banc Decision Versus SEC: Court of Appeals Finds Subject-Matter Jurisdiction to Hear Unconstitutional Removal Protection Claim Against  Judges – Yahoo Finance

  News
at https://t.co/zHStE8DQGG

 #news #law #attorney #lawyer"
ChronLaw,"Houston, TX","Ocado wins patent infringement trial in ITC against AutoStore – KFGO News

ChronLaw Administrative Law News
at https://t.co/31fEIO6PJR

#AdministrativeLaw #news #law #attorney #lawyer"
LadyNaomiRoss,"Alberta, Canada","She said she wasn’t afraid of covid, she was just afraid of getting in trouble. I imagine that’s true for the majority of Canada’s population. God help us, we can’t keep allowing the government to force us to live in this fear based society. 3/3"
JackStrongback,"St Cloud, FL",@GogginsJocko @ItsMitchuation @Libbibina @elonmusk Tax breaks? The man literally does not take a pay check and instead gets layed in stocks of his own companies. Genius! Only have to pay taxes when he sells his stocks. He literally flipped the script on the government
Foxchat_App,Atlanta  Georgia,South African Government Faces Call to Apologize to Miss South Africa After Top 3 Finish https://t.co/O0tLedW4hT via @BreitbartNews
HISHOPMUZIC,"Las Vegas, NV",#NowPlaying God or Government? (feat. Raging Moses &amp; StefanOtto) by Datin @Datin_TripleDhttp://hishopnation.com/
ChronLaw,"Houston, TX","Menomonie veteran recognized and gifted a new car – WEAU

ChronLaw Military Law News
at https://t.co/1fkngPMfO8

#MilitaryLaw #news #law #attorney #lawyer"
J_R_607,"Rockville, MD","Why does the government get to keep 35-40% of our income? Better send someone in to work those hours for me, @WhiteHouse @StateMaryland"
MariannMason2,Northern Ky,This is an article stating the fact that the polio vaccine from 1955-1961 was contaminated with the SV40 (Simian 40 Virus). This is the article I could tweet. There are many more articles. (from government health agencies.) https://t.co/qRJY7M3xsR
ChrisBolivia,"Washington, DC","I don't doubt that the Bolivian opposition was chomping at the bit to overthrow the MAS government.  My point isn't to defend the Bolivian opposition, although you seem convinced that anyone who disagrees with you is Camacho's bosom buddy."
QueenBailey_,"Alabaster, AL","@ProletariatRis1 @MagnusSkepticus @broke_wagon @truthdiviner @ksorbs I prefer to be paid money for the work I do, and for the government to not take any of that money from me. Thanks for coming to my Ted talk! #TaxationIsTheft #CommunismIsforFigs"
khesap,"Chicago, IL",@NathanW97552101 It's a manipulated market and the government won't do anything about it. Can't do anything but wait that out.
funk_gremlin,"Mesa, AZ","@DysphoriaJoe @karenshmaren @nacho_peligro @stocksbiotechs @mattxiv you, as a cis person, have no right to postulate on the trans experience. you have no frame of reference for why trans people are on government support. your idea that theyre lazy and its easier than working is entirely unfounded."
