user,location,tweet
webnowcompany,USA,"Today is Monday. Welcome to Hillicon Valley, detailing all you need to know about tech and cyber news from Capitol Hill to Silicon Valley. Subscribe here: ...Read more: https://t.co/LFYn3P91eI"
DudeManP0pz,"Pittsburgh, PA",bruh i feel so weird i just keep picturing a time where i shut my phone off for a week and enjoying life with no technology
BonnieGlaser,Washington DC,"Chicago Council polling finds that Republicans hold more negative views of China and are more likely to support policies that restrict US-China exchanges in trade, education, and technology. https://t.co/WRXIwfaTFz"
wasphyxiation,"Los Angeles, California",The abortion rate has been falling on its own for the past 20yr and better birth control technology is mostly why https://t.co/tYT4OVS3U6
HFCNews,Los Angeles,"Help make it happen for Art of Headphones, GENESIS INFINITY is here. on @indiegogo https://t.co/3fYvsaTxTa #headphones #Tech #Sounds #technology #crowdfunding"
matheazetutors,"Fulshear, TX","BWX Technologies Stock Is Leading The Nuclear Technology Renaissance (NYSE:BWXT) | BWX Technologies is the sole supplier of nuclear reactors and fuel to the US Navy, making BWXT a  #technologies
https://t.co/DPmw4wfLwl"
jwoodgett,Toronto,"Why isn’t there real time surveillance everywhere? The technology is available, is cheap, is fast (24 hr). Testing lag times of 2 weeks are hopeless when the variant is doubling every 2-3 days. https://t.co/1pQakcKqDy"
RBAngryCommie,"St. Louis, Missouri","We have to think about the labor theory of value in terms of socialized labor. In other words, the value of a commodity is determined by the socially necessary labor time that goes into making it. Notably, this time is dynamic. It depends on technology and skill, etc."
Cknauf89,"Brockport, NY","@BCarfree @rehtaehblack @AvariceKing @dillonliam I'm an environmentalist, and that very unfair for you to say. The 1980s were a HUGE Green/environmental movement across the states. All pioneered by the Gen Xers. Look up 1980s green movements. NEAR identical to 2020's in goals/ambitions. Only difference? Technology and knowledge"
grantgumina,"Seattle, WA",One of the best parts of working at Upbound is seeing all the amazing technology our team builds and then open sources for everyone. Great write up from @internegz about our XGQL project. https://t.co/JzAp7ktZjh
steitzerpolitic,"Lexington, Kentucky, USA",@ChadHedrickWKYT @kystatepolice We have the amazing @MommaSuds66 to thank for bringing this technology to Kentucky. ❤️
Kaiitloaf,"Houston, TX",we should have stopped the progression of technology at iBeer but no now we have NFTs
MattersUStand,United States,The latest It Matters How You Stand! https://t.co/bybfZR9Mya Thanks to @BrightlyAgain @MKLewisNews @lubbockonline #blm #technology
LawBreakingNews,United States,Former e-cigarette maker agrees to $50M settlement over marketing to minors https://t.co/AbkmKwOAF0
Cincinnatus56,"Cincinnati, OH","@NotaCommie7 @samanthaagodwin @Noahpinion Does China have some sort of unique technology that prevents them from killing civilians when they invade Taiwan? A battle fought primarily in the air and the seas is better than an occupying force seizing Taiwan, fighting house to house, street to street in a guerilla campaign?"
Alevskey,"San Francisco, CA",Inside Ireland’s Public Healthcare Ransomware Scare: https://t.co/uxAeSnISZO by Krebs on Security #infosec #software #technology
countmystars,Los Angeles,"That awkward moment when you forgot you had therapy today. 

Thank all the technology gods that it’s not in person, though being reminded *by getting a FaceTime from your shrink* is a little embarrassing 😆"
FayNCRises,North Carolina,I'll be impressed with technology when we can download LOVE into the loveless. 😮🔥
CosmosMagazine,Australia,"Researchers in a range of different fields are racing to find the technology that can keep CO2 out of the air at an industrial scale.

Liquid marbles could be a prime candidate for carbon capture and storage technology. @CharithRathnay2 @usceduau https://t.co/0CAua5c949"
brezina,San Francisco,"@schneider @latimes Nicely written and I agree 100%

I think the key unlock is ebikes.  And people that bike also bus.

As always, technology drives societal change.  These politicans will just follow consumer demand. You and I are just the leading edge."
bzygo,"Houston, Texas","Her Instagram Handle Was ‘Metaverse.’ Last Month, It Vanished. https://t.co/5G4oNtLi3l"
EssayForum,USA,"NTU Scholarship Essay - THE VALUES AND BELIEFS YOU HOLD STRONGLY TO | DESCRIBE, IN LESS THAN 300 WORDS, THE VALUES AND BELIEFS YOU HOLD STRONGLY TO. Please Provide Examples Of How You Have Demonstrated These In Your Actions. Nowadays, technology has been… https://t.co/SPTRiusrHd"
comradeddie,"California, USA","@LeeRedSea @Darvino_W @AlysonMetzger The technology has been proven for a decade, but there hasn’t been a profitable application for it yet. No one is a “science experiment”- just because it is novel to you does not mean that it’s been developed on the back of a napkin lol"
LindaBr08528871, USA,"$MRNJ 

https://t.co/EIiyaJoLkn

DOVER, DE, Dec. 13, 2021 (GLOBE NEWSWIRE) -- Metatron (OTC Pink: MRNJ), a mobile and web technology pioneer having developed over 2,000 mobile apps, is pleased..."
Clinpathman,"Leawood, Kansas",This Amazon program has funneled thousands to anti-vax activists during the pandemic https://t.co/W6PwmmVFwE
ockfen,"Lakewood, WA",U.S. State Department phones hacked with Israeli company spyware - sources https://t.co/HJO4fsenNs
ChemPhD1990,"Pennsylvania, USA","@DanielTurnerPTF With respect tornadoes are less deadly now because we have warning systems, advanced radar technology, building codes that did not exist in 1840-1936. Tornadoes with the highest wind speed, destructive power happened after 2001."
pigeonburger,Australia,"@donchawannawrap seriously, it could actually be used to be productive, instead the technology is being commoditized by greedy rich idiots"
SteveForbesCEO,"New York, NY","Science and technology are working to save us, but our public health system is failing
https://t.co/SAJ0EuN2wn"
PharmacyITMe,"Orange, CA",How to get clinicians more comfortable with delivering telemedicine https://t.co/dJjwuphaX9 #healthcare #healthcareIT #informatics #technology #news
BariUCFclinical,"Orlando, FL",Proud to see our implementation of hologram and holoportation technology in health care education @ucfchps in the 2021 @UCF Year in Review (shown at the 1:24 mark). Exciting place to be #ChargeOn https://t.co/wr4io4QyH4
gdorn1,"Kentucky, USA",A2. The importance that ss like having a human teacher present at all times instead of just technology with shared video.  #tlap
kazalahasan,"Ontario, Canada","@TWilsonOttawa Technology implanted in the Human body and become technological. Adults may not understand whether any thought implanted (through broadcast frequencies) in their mind, it is impossible for the kids. I think the voting age should go again 21 or more."
srjones50,"Bartow, FL","Bartow 48 M 24 end of 3
Boys Varsity Basketball: The Bartow High School Yellow Jackets lead the Mckeel Academy Of Technology Wildcats 48 to 24 at the end of the 3rd quarter
https://t.co/hFcnPHRe5N
#ScoreStream"
MontVillageTrav,"Santa Barbara, CA","MedallionClass® cruising is all about making vacations effortless. Turns out, the leading-edge technology behind their smart ships helps reduce physical contact too. Spend more time doing what you love on a Princess MedallionClass® vacation!
https://t.co/ijQFGh20se"
Adsankey,"Hoover, Alabama","NASA’s newest X-ray observatory rocketed into orbit Thursday to shed light on exploded stars, black holes, and other violent high-energy events unfolding in the universe. ABC News has the details. #science #space https://t.co/kco1fAQvnf"
HinesWealthMgmt,"Charleston, SC","NASA’s newest X-ray observatory rocketed into orbit Thursday to shed light on exploded stars, black holes, and other violent high-energy events unfolding in the universe. ABC News has the details. #science #space #exploration https://t.co/f5lWyHXL97"
FutrSprt,"Bethesda, MD",Repairing football brain injuries through neurologic technology: https://t.co/cCZWB2LYsC by @10NewsAarons #sportstech
butchbaccala,Petaluma Grown. Valentina’s 🏰,"https://t.co/kCsDSkI3Sp

Athlete911 Families and players. Get in on this call. Great technology that may help you in your process to the next level. No excuses."
nyctaper,"New York, NY",@thorn_john @GraigKreindler The technology will really be impressive when it can have Old Hoss Radbourne drinking a whiskey.
flintandgenesee,"Flint, MI","For John Foster of Convergent Technology Partners, Flint has many selling points: ""Coming to Flint, you have a great workforce that is readily available. The area is on the upswing, especially in the downtown area."" #flintbusiness https://t.co/E06RfNEYMX"
UglybeautifulLA,"Los Angeles, CA","Eames House, Stahl House, explore Olvera Street, Central Library, Museum of Jurassic Technology..."
nmustafa185,"Fremont, CA","Had a great discussion with Jeff Duke regarding his cloud journey  at Republic Airways and it was soo good that we had to podcast it for listeners.

EP27: What does it mean to be a technology ""CHAMPION"" in a business transformation ? - with Sr. Cloud Arch…https://t.co/m6PiWQmYqq"
GeorgetownISD,"Georgetown, Texas","Projects funded from the 2021 bond program will be funded for their useful life. Ex: technology for 5 years, facilities for 25 years."
GrantHenninger,"Anaheim, CA",I have a hackathon idea for improving government efficiency! @BettyYeeforCA could have the State Controller’s Office start issuing wire transfers instead of sending checks via first class mail. It’s a real low bar to improve governmental efficiency with technology sometimes. https://t.co/rMKbiu6TFg
johnwmartin1,"Houston, TX","@cmclymer How about the fact that he is nearly single-handedly changing technology, automobiles, space exploration and so many other areas? Oh I get it... disagree with me and its scorched earth time! Typical!"
grrudho,"Massachusetts, USA",@GingerzilLaw @jpr007 @SenWarren @SawyerMerritt @garyblack00 As a MA resident where technology is central-I’m ashamed for our senator
MLouisPanther1,"Chattanooga, TN","@ShayMcAlisterTV It seems like with the technology used to track weather events, that the Factory mgrs  should have known a tornado or significant weather event was coming. What did they do to protect their employees?"
josemsn68,Kissimmee,Geminid 2021 meteor shower peaks tonight: How to see the shooting stars https://t.co/OgUF23MOZn
WereD0neHere,California,"@extrabaggs I’d love to hear thoughts of how technology is now, will be, and has been used in baseball. It’s an interesting topic to think about as more and more of our lives are automated and updated. Personally, I’m praying for a hybrid future - sometimes baseball’s just got to be baseball"
