user,location,tweet
Liamarie_life,Atlanta,"@POTUS Joe, you said you were going to forgive at least $50k; now you're telling us to get ready to pay #SallieMae, but I already told them to call you. @VP do you have anything to say about this? The economy has been doing just fine without those student loan dollars."
ValenzuelaPost,"Toronto, Ontario",Shimao Risks Rise; Economy Likely Slowed: Evergrande Update https://t.co/4FfzDMvGY3
Bobbymax59,"Pennsylvania, USA","@SteveSchmidtSES Biden is not Vince Lombardi. He’s calm and cool these days. I’m worried he thinks low unemployment, good economy , Covid under control get him 2024. I hope he understands the GOP threat. He has to right ? And if he does - what’s the plan. I agree. We need a big plan."
Crewey_04,Australia,"@jammaray123 @ApeHarmony @AllenCreekMG @GoldenXnft @IdMintThat @NFTspooner @neel_patl @nikbilejn_ @the_kadebe @MyaOceanNFT @BaelNFT @CyberKongz @GalacticApesNFT @RumbleKongs @ApesRunTW 4) and a $PPL economy
@brayanforthewin @LudovicPahud @radbradley @BigAussieCrocs @SupLadiesNFT @OG_cypherpunk"
JisraelRn,"St Clair Shores, MI",@Sen_JoeManchin @SenatorSinema  so you can carve out a one override of the filibuster for the debt ceiling and a useless objection to vaccines but not voting rights and our economy f u.
CardShark_,"Pullman, WA","My personal barometer for how poorly the economy is actually doing (vs the stock market) has always been the number of quick cash/payday loan/JG Wentworth ads you see, and I'm starting to see a lot more

As #OmicronVirus takes hold with zero US prep it could be a bad bad winter"
AussMom3,United States,@SassyKadiK You say that as if any Administration could’ve caused this inflation. You can thank Covid for that. You can’t shut down a global economy for a year and a half and not have supply chain issues as it ramps back up.
DemsStink,"Stow, MA","@ABC Disapproves will be 90% for corrupt Biden’s handling of economy &amp; inflation, as prices double in a deep depression due to his incompe-tence, as his socialism &amp; senility takes hold.  2024 election will save our freedom &amp; well being from Demonrats."
ValenzuelaPost,"Toronto, Ontario","Asian stocks dip as Omicron spreads, Fed decision looms https://t.co/CBwIEHkSkY"
ValenzuelaPost,"Toronto, Ontario",Factbox-Tesla’s Musk sells shares worth nearly $13 billion https://t.co/ElyXX1o7Gs
ValenzuelaPost,"Toronto, Ontario",Shimao Risks Rise; Economy Likely Slowed: Evergrande Update https://t.co/EIgoIEbuOQ
KennyDWallace,"Calgary, Alberta, Canada","“Our universities and banks need to reject the activist agenda to divest and instead invest in Canada’s hydrocarbon sector for the good of the economy, the environment, shareholders and everyday Canadians.”

#keepcanadaworking #wnergychallenges #energytransition #energypoverty https://t.co/PBkFSr1iWn"
J_LaRosa415,"San Francisco, CA",@babbar_official The main premise of MMT is the federal government doesn't have to raise the revenue to pay for things. It can just spend it and pay for it later as it's able to print the money it needs. Taxes are more to prevent inflation by pulling $ out of the economy &amp; reducing inequality.
usefulDesign,Australia,"@VaniaHolt9 EU first?!

 Portugal decriminalise pot and heavier drugs in 2001. it’s been a massive success for policing and corruption and the prison system/economy. 

https://t.co/uLNDMHVcIf"
shelbyjgreen,"Tallahassee, FL","@PeoplesHistory @MorePerfectUS I don't think there will ever be a ""last straw"" for Bezos. He's literally getting away with murder and negligence because of Amazon's massive influence on the US and global economy"
seattleboone,"California, USA",@SusanStJames3_ So glad we still have Gavin! California is still the #5 economy in the world and has the lowest positivity rate in the U.S.
SmackMegThermo,Northern Colorado,"@COBlackpacker Peace sis.  It is all good.  And we all love things we know are trash cuz of fashion.  Basically, that is our American economy."
dmitryro,NYC,"@geostylegeo Beliefs are delusions, wishful thinking. Facts don't care what we believe. Future can only be ""predicted"" for rational, mechanical events that follow strict rules such as laws of physics or math. Attempts to predict ""destiny"", ""fate"", ""luck"", ""stock market"", ""economy"" are scams."
LifeTownsend,"Jupiter, Florida","The number of Americans filing initial jobless claims unexpectedly fell to the lowest level in 52 years, faring much better than economists were expecting. Forbes has the details. #economy #employment https://t.co/aGqnqL1MQR"
naashonomics,San Jose,$WMT Walmart CEO commits $10 billion exports by 2027 from #India  https://t.co/81F3LJJce2
kaushikcbasu,New York,"India’s inflation has risen to a 3-month high. This, on top of India’s high unemployment, is worrying for the economy. Much more direct support needs to be aimed at the lower half of the income distribution. India has big strengths. What it lacks is policy to build on them."
Aroucho,Lake Simcoe,"If they had done nothing different than they did every other year, we could have protected the vulnerable and not needed the military to clean up the LTC atrocity

Would have saved our children and our economy

If we had done nothing, the results would have been better https://t.co/MZf0c99Jat"
scott_vfr,"San Francisco, CA",@CompoSimmonite2 @SusanStJames3_ Yeah it is awful living where people around the world dream of living. Of being part of the 7th largest economy in the world. Of a place that brings entertainment and tech to the world. That provides more agricultural products than any other state. Of a having NParks everywhere
vasquezdulce,Los Angeles,"We should absolutely do this in LA.

#CD9 has the largest population of noncitizens in our city. This would ensure the thousands that contribute to our economy have a seat at the table.

NYC expected to give some voting rights to noncitizens https://t.co/kV0Ir88are via @nbcnews"
DonCamp29856335,United States,"Joe Biden Denies Student Loan Payment Extension, Payments to Restart in February https://t.co/pqc2zbOphj"
addedvalueth,"Washington, D.C.","“Modern Monetary Theory, which is better thought of as economic astrology.” https://t.co/H9Xx6cVbwy"
bhavinder,"Delhi, OH",@narendramodi sir this should be made available to farmers at minimum cost just like you did for LED bulbs in the country. Economy of scale should come into the picture. IITs are funded by govt. and all the resources should be available for ppl of the country at min cost https://t.co/Pa5RG3eGqC
srasberry1,"Ohio, USA","@Jaynitess @DalMcrae @Steve32540993 @AngryFleas @jimaw63 @famousSheymus @EducatingTrump2 @NatForTrump2024 @hrt6017 @StillGood_Jared @mrf234 @VinceGottalotta @ThereseOSulliv2 @justasimplema20 @Paulus04155890 @Charles15704403 @jbizzy6969 @Erockdouble1 @shwizzzzle @CarolinaGuyYall @oceansfury_1 @Chui2021 @Jay_see_see @Gregnus_2021 @Sumbua8 @mariana057 @realZacharyKent @CanalZone66 @anonomous_guy @DesnoyerRobert @therealBFizzzle @waywardmegan15 @CFL68 @MarkBatin @al_ravenna @RobertP92667963 @CS8numbers @Annie20554592 @Kellyring @trevors241 @theProgEqualist @LanyJennifer @BarrennessBlack @Albatross101422 @sammk1964 @MikeTheAverage1 @Rwhite506 @Anti_MagatCult @TruthisnotT @IKnowNo45915048 No blame at all.
If people were looking for a Daddy to hold their hand and pat them on the top of their head President Trump wasn't your guy.
If you wanted a leader that new how to develop an economy and keep the country safe he is your guy."
MattWhite_95,"San Diego, CA","@kristenrchoi @HeatherTCooley @ChrisFriese_RN I'm also extremely dissapointed in hospital leadership to see LITERALLY FUCKING NO meaningful change in working conditions, I just don't see how from a labor perspective a gig economy would give us nurses any power to change that"
BloginSong,Denver and Los Angeles,It’s almost like all those people sent to work in the path of dozens of well predicted oncoming tornadoes might be related to what’s happening in our economy and the ongoing “employee shortages”.
Ynot92279544,"Ontario, Canada","@koryamc1 @josephspinney China plays the long game. Has been for decades. The west needs to wake up. This ""chip shortage"" which is starting to cripple our economy? Totally a result of covid /s 🙄🙄🙄"
Bmanlegoboy,"Charlotte, NC","@PitYeen @BouToon I would personally do it. It would benefit him in terms of the economy, AND it would probably help with his approval rating rn which for whatever reason still isn't the best..."
chcknnggt69,"Boston, MA",So NFTs apparently costs tens of thousands of dollars??? For an intangible image on the internet???? And you wanna tell me the economy is real?????????
anjunabeachwave,"Miami, FL",@SimplyNess79 @AlfredSpellman @GovRonDeSantis Idk but he saved the economy. Florida’s economy is doing waaaaay better than lots of other states.
usefulDesign,Australia,@RobWalls16 our political leaders are flawless when it comes to public health and managing the economy. what could possibly go wrong?
ElMonstruoIlust,United States,"KamalaHarris: Seventeen Nobel Prize-winning economists wrote a letter affirming that the Build Back Better Act would reduce longer-term inflationary pressures in the economy.

Congressional Republicans are united against the bill."
2comprendre,"Here, United States","@jennycohn1 Since Clinton, Dems remain focused on ‘its the economy’ while Repubs take courts and rights. ‘Stupid’ of Dems, huh?"
accuracy,"Washington, DC","Baker recently wrote the piece “The Media’s War Against Biden Over Inflation,” which states: “INFLATION IN THE U.S. ECONOMY IS CLEARLY A PROBLEM. There, I said it in all caps so that everyone can see I recognize it as a problem."" https://t.co/tyUoiFEbbp"
